cur_batch,avg_ep_rewards,avg_ep_error,avg_actor_loss,timestamp
0,31.54248046875,0.3138437180158718,-0.00060190307,1683641574.0151339
1,1.290771484375,0.6339231116934934,-4.1769195e-05,1683641648.6753469
2,-0.820068359375,0.6370324474344515,-6.275512e-05,1683641700.395692
3,-3.05517578125,0.6408778212453397,-8.715162e-05,1683641754.334259
4,5.0283203125,0.6328421316898007,-8.828215e-05,1683641806.973805
5,-0.171142578125,0.6372656476150234,-0.000118475284,1683641860.453716
6,-1.84716796875,0.6392551366555271,-0.00013269359,1683641913.093091
7,-4.67919921875,0.6321911145190378,-0.00014514035,1683641965.739307
8,3.798095703125,0.6360170549815448,-0.00025326968,1683642018.420827
9,-6.9404296875,0.6388567530137168,-0.00010834869,1683642070.5115561
10,1.741943359375,0.6304931257042489,-0.00015064536,1683642123.3049269
11,-0.636474609375,0.6235894286919026,-5.7375077e-05,1683642197.209714
12,1.86767578125,0.6380016856849533,-7.938314e-05,1683642251.0648608
13,1.2041015625,0.6394057451054798,-0.00012129544,1683642304.486242
14,1.14794921875,0.6326866649027529,-0.00016507787,1683642357.709205
15,1.263916015625,0.6347295956513044,-8.829195e-05,1683642411.177133
16,-2.015380859375,0.6388786155306455,-0.00010220772,1683642465.1210089
17,0.66455078125,0.6361458009145688,-0.00019148289,1683642521.348644
18,2.67138671875,0.6286250950911263,-0.00014685227,1683642573.737961
19,-0.632568359375,0.6388688988564549,-0.00015692579,1683642626.500871
20,0.8515625,0.6279546445719821,-0.00013075097,1683642678.5993972
21,0.61474609375,0.6369814348949514,-0.00010562375,1683642751.678642
22,-5.57666015625,0.6393280117119557,-0.00022525663,1683642803.8596969
23,1.931884765625,0.6377611979987385,-0.00033187988,1683642856.501583
24,-2.324462890625,0.6362842635217834,-7.832129e-05,1683642909.018494
25,-6.27685546875,0.6471062094014465,-0.00023892944,1683642961.94183
26,-3.35107421875,0.6326429398688957,-0.00021964265,1683643015.7751071
27,-2.8603515625,0.6430737896123914,-0.00012735145,1683643070.726957
28,-5.1171875,0.6282898698315542,-0.0001350969,1683643123.838594
29,-3.130126953125,0.6328639942067295,-0.00019187128,1683643175.7846131
30,-4.71923828125,0.6392114116216698,-9.1120004e-05,1683643228.251563
31,-3.187744140625,0.6326550857116338,-0.00018785562,1683643300.6289291
32,-3.177001953125,0.6363279885556408,-0.00022573012,1683643354.785726
33,3.346923828125,0.6355603712945916,-0.00031496753,1683643406.7768462
34,-3.62841796875,0.6353927586648056,-0.0001500941,1683643458.176175
35,-3.407958984375,0.6371539058618327,-0.00012635023,1683643510.3611982
36,3.570068359375,0.6352445793834005,-0.00015853494,1683643561.95921
37,-1.998779296875,0.6409191171106492,-9.858244e-05,1683643613.8302772
38,-2.68798828125,0.6365150345338078,-0.000104123625,1683643665.195776
39,4.320556640625,0.633306102882397,-0.00015614211,1683643718.722969
40,-7.189208984375,0.6326065023406813,-0.00015871797,1683643771.0075269
41,3.10009765625,0.6346202830666613,-0.00014335287,1683643855.836874
42,-7.125,0.6401782207036241,-0.00022581275,1683643912.5667078
43,-0.394775390625,0.6348073290448283,-0.00011708091,1683643970.188787
44,-3.47216796875,0.6336777656701833,-0.00015185354,1683644024.8366349
45,2.063232421875,0.6360802133637831,-0.00017003468,1683644077.969166
46,-5.0908203125,0.6429134644882482,-0.00013762101,1683644131.615032
47,1.39453125,0.632905290072039,-0.00018876733,1683644183.74847
48,-4.905517578125,0.6339036783451124,-0.00017160625,1683644236.968002
49,0.345703125,0.6300874545567956,-0.00018990334,1683644289.361424
50,-1.501708984375,0.6404187083898388,-9.1272304e-05,1683644342.678268
51,-2.115966796875,0.6436495025581781,-6.969487e-05,1683644419.6871638
52,-1.03564453125,0.6296696375666044,-0.00010315426,1683644475.545938
53,-1.567626953125,0.6313336180217266,-0.00012049898,1683644528.083377
54,-1.806884765625,0.6312073012572501,-0.00013018609,1683644581.334781
55,-2.6005859375,0.6397458287021471,-0.00013464714,1683644633.929038
56,-0.71630859375,0.632059939417466,-0.000114833936,1683644686.624932
57,1.775634765625,0.6375134228068811,-0.00011896885,1683644739.066392
58,-1.361083984375,0.6304785506929631,-0.00014565459,1683644790.111667
59,-3.25732421875,0.6484373937655442,-0.000104775405,1683644841.277237
60,-3.537109375,0.6502301201536904,-0.00010548835,1683644892.273089
61,-0.383544921875,0.6426486851165572,-0.00010941086,1683644963.0980961
62,-1.379638671875,0.6249254713930956,-0.00014191,1683645013.869426
63,0.713623046875,0.6376688895939289,-0.00013405508,1683645067.2540312
64,1.146240234375,0.6415215509104599,-9.7389835e-05,1683645124.378183
65,-2.97802734375,0.6456292749244914,-6.828579e-05,1683645181.704749
