cur_batch,avg_ep_rewards,avg_ep_error,avg_actor_loss,timestamp
0,47.615234375,0.04766995609249286,-0.0008062386,1683218502.716834
1,48.9453125,0.047688291308474726,-8.059089e-05,1683218544.0622878
2,48.8642578125,0.04766511047681352,-0.000557045,1683218557.552185
3,51.375,0.04759987366089919,-0.00059699605,1683218570.757546
4,52.982421875,0.047670122832887254,-0.00027388986,1683218584.1696482
5,55.7236328125,0.04765654048948652,-0.00015778297,1683218597.9605792
6,56.529296875,0.04751672410600333,-8.8190005e-05,1683218611.004958
7,56.0595703125,0.04766577699175063,-0.0001745621,1683218624.703021
8,57.5078125,0.047284999016201194,-6.309491e-05,1683218638.930732
9,57.7685546875,0.04730715461186525,-0.00016999738,1683218654.0280461
10,58.5908203125,0.04723527770028041,-0.0001241283,1683218667.371409
11,60.2861328125,0.04708240520921379,-6.887605e-05,1683218680.46861
12,59.78125,0.04691940705549643,-0.00010248483,1683218693.522572
13,59.8017578125,0.04712363574251407,-8.287147e-06,1683218706.764148
14,60.9677734375,0.04679825535505111,-0.00019107705,1683218720.176555
15,61.6923828125,0.046601192616503376,-1.4813901e-05,1683218733.8767202
16,61.2587890625,0.04653071670702378,-1.0747908e-05,1683218746.994494
17,61.7685546875,0.0466123844359667,-7.159453e-05,1683218760.358256
18,61.3486328125,0.046491415130563325,-5.2414012e-05,1683218773.85439
19,61.232421875,0.04681988568421716,1.08048155e-07,1683218787.551729
20,61.849609375,0.04659890139109309,-8.0870974e-05,1683218801.2558641
21,61.7841796875,0.046562180539444185,-6.568819e-05,1683218847.101834
22,61.6103515625,0.04665458654486813,-3.610939e-05,1683218860.830985
23,62.1513671875,0.04649154037701717,-3.2467455e-05,1683218874.625922
24,61.8828125,0.046256479250302546,-5.774391e-05,1683218888.117992
25,61.57421875,0.04658059941751358,-0.00010038532,1683218901.340961
26,62.5302734375,0.04624526837313152,-7.245391e-05,1683218914.731275
27,61.9853515625,0.046300685292890775,2.1142962e-06,1683218927.845143
28,62.25,0.04639012359297883,-0.00011151306,1683218941.023372
29,62.9736328125,0.046177615238442216,-7.04995e-05,1683218954.420511
30,62.703125,0.046180809986642035,-6.799457e-05,1683218967.170719
31,62.1171875,0.0461336571814216,-7.023817e-05,1683218979.2264671
32,62.798828125,0.04612821403653836,-0.000109138455,1683218991.422213
33,63.447265625,0.045759412561032636,-2.9814302e-05,1683219003.728101
34,63.3203125,0.04602659042495012,-4.902198e-05,1683219017.068614
35,62.7265625,0.04621645791630559,-2.089639e-05,1683219029.9522922
36,63.3251953125,0.04589931893180238,-6.767446e-05,1683219042.707631
37,64.138671875,0.04569614910665263,-5.5586854e-05,1683219056.5279438
38,64.029296875,0.045706569510946274,-2.6952773e-06,1683219069.626919
39,63.1337890625,0.045857652483964145,-1.3212487e-05,1683219082.7981172
40,63.6484375,0.04583568886813497,-4.3941855e-05,1683219095.6734688
41,64.46484375,0.045686564487225294,-3.9876244e-07,1683219136.586849
42,64.404296875,0.045722018634763203,-6.720748e-05,1683219149.810451
43,64.560546875,0.04563470052645677,-3.7403614e-05,1683219162.864154
44,63.7705078125,0.045786527474703034,-2.8284907e-05,1683219175.622645
45,64.990234375,0.04542608027736912,-8.003193e-05,1683219188.862085
46,64.53125,0.045407029112633904,6.194538e-06,1683219202.014294
47,63.7880859375,0.04555663122682212,-5.2970945e-06,1683219215.480864
48,63.9931640625,0.04572377742705445,-4.35313e-05,1683219228.5638678
49,64.9775390625,0.04532917777696205,8.649311e-06,1683219241.414495
50,64.3544921875,0.04558049582742437,-9.056769e-06,1683219254.722852
51,65.00390625,0.04562477029527634,-3.7529426e-05,1683219267.55174
52,63.7314453125,0.04579500915812393,-2.306428e-05,1683219280.6107168
53,64.560546875,0.045605868929066665,-0.00014306758,1683219292.733654
54,64.1953125,0.045795496088693904,-0.000114139126,1683219305.889904
55,64.8701171875,0.045593539103053526,-2.8024258e-05,1683219319.1598232
56,63.955078125,0.04572341986598781,-4.9318674e-05,1683219331.5760372
57,64.5263671875,0.04543136530571469,-1.9681871e-05,1683219345.056472
58,64.658203125,0.045553520827966036,-2.5296391e-05,1683219359.673447
59,64.708984375,0.04564207640647823,-0.00016608919,1683219372.115917
60,65.099609375,0.04521872292816642,-9.263506e-05,1683219384.166254
61,64.9140625,0.0453021218701789,-3.501305e-05,1683219421.679811
62,65.255859375,0.04536663118621026,-6.067435e-05,1683219434.372034
63,64.546875,0.04562175870136112,-5.9149977e-05,1683219446.89182
64,64.759765625,0.04562908400508496,-1.8298746e-05,1683219468.089328
65,65.962890625,0.045080477335830746,-3.78146e-05,1683219488.486953
66,65.6923828125,0.04512651138745064,-0.000112068505,1683219538.3902771
67,65.2451171875,0.04536863575036633,-1.1939436e-05,1683222498.2052422
68,65.314453125,0.045307217758983935,-2.2540928e-05,1683222865.352246
69,65.7158203125,0.04529811762589597,-2.2124694e-05,1683222887.68102
70,65.814453125,0.04539422649749317,-0.00010945611,1683222910.461051
71,66.287109375,0.04496530504701082,-5.259463e-05,1683222930.869382
72,65.8974609375,0.04519448985306003,-0.00013567308,1683222943.3740401
73,65.9736328125,0.04531657049413737,-5.6803132e-05,1683222956.231327
